27.969889509586626, 97.71899574257239, 6, 23, 27.969889509586626, 97.71899574257239, 0.44565582275390625
25.539075257586532, 93.75329074295405, 6, 22, 25.539075257586532, 93.75329074295405, 0.43937039375305176
27.17995791726155, 97.32777395461802, 7, 26, 27.17995791726155, 97.32777395461802, 0.437394380569458
27.424292372963805, 97.96367168257245, 7, 27, 27.424292372963805, 97.96367168257245, 0.6444423198699951
25.23304269875132, 92.43592622991045, 6, 23, 25.23304269875132, 92.43592622991045, 0.9533588886260986
26.30433399339894, 94.84511898226646, 7, 24, 26.30433399339894, 94.84511898226646, 3.619311571121216
26.107776666187604, 95.23466711848118, 7, 26, 26.107776666187604, 95.23466711848118, 0.9159233570098877
25.352908554495162, 95.09891505829486, 7, 25, 25.352908554495162, 95.09891505829486, 0.935615062713623
26.00551496541102, 96.25179144381978, 6, 24, 26.00551496541102, 96.25179144381978, 1.26981520652771
25.94608838252914, 96.52843629304618, 6, 23, 25.94608838252914, 96.52843629304618, 0.43969178199768066
