space_makespan, sum_of_space_costs, time_makespan, sum_of_time_costs, space_time_makespan, sum_of_space_time_costs, compute_time 
30.013721617972138, 180.61606895071435, 7, 43, 18.50686080898607, 111.80803447535718, 8.51477837562561
30.013721617972138, 180.61606895071435, 7, 43, 18.50686080898607, 111.80803447535718, 8.665581464767456
30.013721617972138, 180.61606895071435, 7, 43, 18.50686080898607, 111.80803447535718, 8.659190654754639
30.013721617972138, 180.61606895071435, 7, 43, 18.50686080898607, 111.80803447535718, 8.635138273239136
30.013721617972138, 180.61606895071435, 7, 43, 18.50686080898607, 111.80803447535718, 8.767065525054932
30.013721617972138, 180.61606895071435, 7, 43, 18.50686080898607, 111.80803447535718, 8.780551671981812
30.013721617972138, 180.61606895071435, 7, 43, 18.50686080898607, 111.80803447535718, 8.47908067703247
30.013721617972138, 180.61606895071435, 7, 43, 18.50686080898607, 111.80803447535718, 8.505929470062256
30.013721617972138, 180.61606895071435, 7, 43, 18.50686080898607, 111.80803447535718, 8.529273986816406
30.013721617972138, 180.61606895071435, 7, 43, 18.50686080898607, 111.80803447535718, 8.846508979797363
