space_makespan, sum_of_space_costs, time_makespan, sum_of_time_costs, space_time_makespan, sum_of_space_time_costs, compute_time 
30.013721617972138, 180.61606895071435, 7, 43, 18.50686080898607, 111.80803447535718, 8.488887310028076
