24.514590662774378, 138.36884393230287, 95.42767333984375 
30.89027444650825, 137.56263790513665, 58.46952033042908 
27.16760506806077, 177.9952260268243, 171.08033204078674 
29.407198448336707, 190.5516506877689, 162.5887429714203 
28.00899662162801, 161.26160130642717, 51.504443645477295 
27.748383486089498, 151.17491945446193, 97.31869292259216 
23.28501892631915, 162.5908112692122, 52.31062602996826 
34.03910853338069, 201.9256765980623, 225.28720951080322 
30.139061752158437, 215.2140217969494, 113.39473581314087 
26.65260966522708, 161.96693188755665, 249.24486327171326
