27.818206494981027, 112.73894763414125, 6, 26, 11.454551623745255, 47.684736908535314, 1.3894751071929932
27.306902139571882, 97.75819712005301, 6, 22, 11.326725534892969, 40.93954928001325, 0.47345590591430664
28.18105800840505, 106.27841778551507, 6, 23, 11.545264502101261, 43.81960444637876, 0.738854169845581
29.121708818300345, 104.09000157699164, 7, 25, 12.530427204575087, 44.77250039424791, 0.7051687240600586
27.31146750384918, 107.94655997316093, 6, 25, 11.327866875962295, 45.73663999329023, 1.7719614505767822
27.10837133138632, 106.84395752326434, 6, 24, 11.27709283284658, 44.71098938081609, 0.9685792922973633
26.322246029272506, 100.37783666358513, 6, 24, 11.080561507318128, 43.094459165896296, 0.4772052764892578
25.79234293086304, 101.894078195491, 6, 24, 10.94808573271576, 43.47351954887276, 1.2439908981323242
26.915360941955846, 98.64671075359024, 6, 23, 11.228840235488962, 41.91167768839756, 0.46811699867248535
29.049677217477747, 112.91010723494367, 6, 24, 11.762419304369436, 46.22752680873592, 0.4815967082977295
