27.055385657262615, 258.2146696795055, 49.81242060661316 
31.037151303495328, 215.411564286341, 35.81588125228882 
31.593038469453703, 229.5881222594724, 9.471104145050049 
21.38849973772573, 205.45443285709686, 9.407013416290283 
None, None, None 
29.905932987083208, 243.88173605627043, 32.778865814208984 
None, None, None 
32.48684721058722, 260.4964622855645, 135.09976744651794 
27.254606912715907, 253.8800979516525, 5.185737371444702 
33.37350652085408, 237.87302283744498, 5.611284255981445 
