26.1550903432898, 95.92502426621564, 7, 24, 21.36631775746735, 77.94376819966172, 0.696890115737915
25.241374151326056, 94.03359216163435, 6, 23, 20.431030613494542, 76.27519412122575, 0.45104217529296875
27.2259221782064, 98.22103171429497, 6, 24, 21.919441633654802, 79.66577378572123, 0.4324073791503906
27.424292372963805, 98.5838711296862, 7, 25, 22.318219279722854, 80.18790334726465, 0.6652712821960449
25.21068647745474, 93.714268929139, 6, 22, 20.408014858091057, 75.78570169685425, 1.5628018379211426
25.882591550398473, 96.04306395968187, 7, 27, 20.911943662798855, 78.7822979697614, 2.6647002696990967
25.807846715164878, 94.30040658234734, 7, 24, 21.105885036373657, 76.7253049367605, 0.9300129413604736
25.352908554495162, 92.90732082775017, 6, 24, 20.514681415871372, 75.68049062081263, 0.43958497047424316
27.04540822521959, 98.09721034590076, 7, 25, 22.03405616891469, 79.82290775942556, 0.4501826763153076
25.877782941016346, 95.56023990453906, 6, 23, 20.90833720576226, 77.42017992840428, 0.9960269927978516
