27.349736485380557, 96.56891933858424, 6, 22, 16.67486824269028, 59.28445966929212, 0.4416520595550537
26.112206596114238, 94.66968334219905, 6, 23, 16.056103298057117, 58.834841671099525, 0.9797520637512207
27.978088750344167, 104.42534569024525, 6, 22, 16.989044375172085, 63.212672845122626, 0.47675180435180664
27.725434430884075, 99.13100873266397, 6, 22, 16.86271721544204, 60.565504366331986, 0.663360595703125
27.28181357842733, 96.1189247527252, 6, 22, 16.640906789213663, 59.059462376362596, 1.5850775241851807
27.10837133138632, 99.18876455056974, 6, 23, 16.554185665693158, 61.09438227528486, 1.2992651462554932
26.279204797482468, 96.47684309484457, 6, 22, 16.139602398741232, 59.23842154742228, 0.46644139289855957
25.514058113157283, 97.04414529851954, 6, 23, 15.757029056578642, 60.02207264925977, 0.4471123218536377
27.714503172674462, 99.0779273108561, 6, 23, 16.85725158633723, 61.038963655428034, 0.455676794052124
26.074264001439907, 101.44877231430627, 6, 24, 16.037132000719954, 62.724386157153134, 0.46280980110168457
